6.2, 90.71, -133.03990705
6.2, 90.81, -133.05168647
6.2, 90.91, -133.06224930
6.2, 91.01, -133.07179839
6.2, 91.11, -133.08050556
6.2, 91.22, -133.08834575
6.2, 91.32, -133.09538067
6.2, 91.42, -133.10143336
6.2, 91.52, -133.10688778
6.2, 91.62, -133.11145719
6.2, 91.72, -133.11603348
6.2, 91.82, -133.12055737
6.2, 91.92, -133.12459854
6.2, 92.02, -133.12782892
6.2, 92.13, -133.13017098
6.2, 92.23, -133.13185848
6.2, 92.33, -133.13322725
6.2, 92.43, -133.13384775
6.2, 92.53, -133.13354801
6.2, 92.63, -133.13256802
6.2, 92.73, -133.13120205
6.2, 92.83, -133.12967320
6.2, 92.93, -133.12776524
6.2, 93.03, -133.12497020
6.2, 93.14, -133.12132256
6.2, 93.24, -133.11662098
6.2, 93.34, -133.11120343
6.2, 93.44, -133.10552302
6.2, 93.54, -133.09979134
6.2, 93.64, -133.09367778
6.2, 93.74, -133.08739363
6.2, 93.84, -133.08039159
6.2, 93.94, -133.07258245
6.2, 94.04, -133.06444505
6.2, 94.14, -133.05588896
6.2, 94.24, -133.04665821
6.2, 94.34, -133.03681076
6.2, 94.44, -133.02668145
6.2, 94.55, -133.01570576
6.2, 94.65, -133.00408453
6.2, 94.75, -132.99165675
6.2, 94.85, -132.97868761
6.2, 94.95, -132.96499067
6.2, 95.05, -132.95099351
